,time,price,pchange,change,volume,amount,type
1122,13:54:21,10.95,-2.32,0.01,23,25185,买盘
1123,13:54:18,10.94,-2.41,-0.01,126,137844,卖盘
1124,13:54:15,10.95,-2.32,0.0,20,21900,买盘
1125,13:54:12,10.95,-2.32,0.0,2517,2756115,卖盘
1126,13:54:09,10.95,-2.32,0.0,436,477420,卖盘
1127,13:54:06,10.95,-2.32,0.0,130,142350,卖盘
1128,13:54:03,10.95,-2.32,0.0,114,124830,卖盘
1129,13:54:00,10.95,-2.32,-0.01,147,160965,卖盘
1130,13:53:54,10.96,-2.23,0.01,361,395656,买盘
1131,13:53:51,10.95,-2.32,0.0,7,7665,卖盘
1132,13:53:48,10.95,-2.32,-0.01,13,14235,卖盘
1133,13:53:45,10.96,-2.23,0.0,37,40552,买盘
1134,13:53:42,10.96,-2.23,0.01,21,23016,买盘
1135,13:53:39,10.95,-2.32,-0.01,30,32850,卖盘
1136,13:53:36,10.96,-2.23,0.0,2,2192,买盘
1137,13:53:33,10.96,-2.23,0.0,91,99736,买盘
1138,13:53:30,10.96,-2.23,0.01,5,5480,买盘
1139,13:53:24,10.95,-2.32,-0.01,10,10950,卖盘
1140,13:53:21,10.96,-2.23,0.01,6,6576,买盘
1141,13:53:18,10.95,-2.32,-0.01,42,45990,卖盘
1142,13:53:15,10.96,-2.23,0.0,101,110696,卖盘
1143,13:53:12,10.96,-2.23,0.0,12,13152,卖盘
1144,13:53:09,10.96,-2.23,-0.01,10,10960,卖盘
1145,13:53:06,10.97,-2.14,0.01,469,514493,买盘
1146,13:53:03,10.96,-2.23,-0.01,120,131520,卖盘
1147,13:53:00,10.97,-2.14,0.0,1,1097,买盘
1148,13:52:54,10.97,-2.14,0.0,50,54850,买盘
1149,13:52:51,10.97,-2.14,-0.01,521,571537,卖盘
1150,13:52:48,10.98,-2.05,0.01,1,1098,买盘
1151,13:52:45,10.97,-2.14,-0.01,29,31813,卖盘
1152,13:52:42,10.98,-2.05,-0.01,58,63684,中性盘
1153,13:52:39,10.99,-1.96,0.01,242,265958,买盘
1154,13:52:30,10.98,-2.05,-0.01,15,16470,卖盘
1155,13:52:27,10.99,-1.96,0.01,301,330799,买盘
1156,13:52:24,10.98,-2.05,0.0,210,230580,卖盘
1157,13:52:21,10.98,-2.05,0.0,1,1098,卖盘
1158,13:52:18,10.98,-2.05,-0.01,12,13176,卖盘
1159,13:52:15,10.99,-1.96,0.01,25,27475,买盘
1160,13:52:12,10.98,-2.05,0.0,62,68076,卖盘
1161,13:52:09,10.98,-2.05,-0.01,22,24156,卖盘
1162,13:52:06,10.99,-1.96,0.01,1,1099,买盘
1163,13:52:03,10.98,-2.05,0.0,15,16470,卖盘
1164,13:52:00,10.98,-2.05,-0.01,9,9882,卖盘
1165,13:51:57,10.99,-1.96,0.0,6,6594,买盘
1166,13:51:54,10.99,-1.96,0.01,1,1099,买盘
1167,13:51:48,10.98,-2.05,0.0,9,9882,卖盘
1168,13:51:45,10.98,-2.05,-0.01,32,35136,卖盘
1169,13:51:42,10.99,-1.96,0.0,1,1099,买盘
1170,13:51:39,10.99,-1.96,0.0,4,4396,买盘
1171,13:51:36,10.99,-1.96,0.0,10,10990,买盘
1172,13:51:33,10.99,-1.96,0.01,26,28574,买盘
1173,13:51:27,10.98,-2.05,0.0,152,166896,卖盘
1174,13:51:24,10.98,-2.05,-0.01,5,5490,卖盘
1175,13:51:21,10.99,-1.96,0.01,10,10990,买盘
1176,13:51:18,10.98,-2.05,0.0,122,133956,卖盘
1177,13:51:15,10.98,-2.05,-0.01,26,28548,卖盘
1178,13:51:12,10.99,-1.96,0.0,25,27475,买盘
1179,13:51:09,10.99,-1.96,0.01,1,1099,买盘
1180,13:51:06,10.98,-2.05,0.0,50,54900,卖盘
1181,13:51:03,10.98,-2.05,-0.02,15,16470,卖盘
1182,13:51:00,11.0,-1.87,-0.02,1,1100,中性盘
1183,13:51:00,11.0,-1.87,0.02,1,1100,买盘
1184,13:50:57,10.98,-2.05,-0.01,64,70272,卖盘
1185,13:50:54,10.99,-1.96,-0.01,6,6594,卖盘
1186,13:50:51,11.0,-1.87,0.01,25,27500,买盘
1187,13:50:48,10.99,-1.96,-0.01,179,196721,卖盘
1188,13:50:42,11.0,-1.87,0.0,97,106700,卖盘
1189,13:50:39,11.0,-1.87,-0.01,13,14300,卖盘
1190,13:50:36,11.01,-1.78,0.01,21,23121,买盘
1191,13:50:33,11.0,-1.87,0.0,1,1100,卖盘
1192,13:50:30,11.0,-1.87,0.0,82,90200,卖盘
1193,13:50:27,11.0,-1.87,0.0,58,63800,卖盘
1194,13:50:18,11.0,-1.87,-0.01,1,1100,卖盘
1195,13:50:15,11.01,-1.78,0.01,2,2202,买盘
1196,13:50:12,11.0,-1.87,0.0,9,9900,卖盘
1197,13:50:09,11.0,-1.87,0.0,17,18700,卖盘
1198,13:50:06,11.0,-1.87,-0.01,1,1100,卖盘
1199,13:50:03,11.01,-1.78,0.01,47,51747,买盘
1200,13:50:00,11.0,-1.87,0.0,5,5500,卖盘
1201,13:49:57,11.0,-1.87,0.0,36,39600,卖盘
1202,13:49:54,11.0,-1.87,0.0,36,39600,卖盘
1203,13:49:51,11.0,-1.87,0.0,10,11000,卖盘
1204,13:49:45,11.0,-1.87,0.0,25,27500,卖盘
1205,13:49:42,11.0,-1.87,0.0,31,34100,卖盘
1206,13:49:36,11.0,-1.87,0.0,15,16500,卖盘
1207,13:49:33,11.0,-1.87,-0.01,5,5500,卖盘
1208,13:49:30,11.01,-1.78,0.0,1,1101,买盘
1209,13:49:27,11.01,-1.78,0.01,21,23121,买盘
1210,13:49:24,11.0,-1.87,-0.01,47,51700,卖盘
1211,13:49:21,11.01,-1.78,0.0,13,14313,买盘
1212,13:49:18,11.01,-1.78,0.01,2,2202,买盘
1213,13:49:15,11.0,-1.87,-0.01,25,27500,卖盘
1214,13:49:09,11.01,-1.78,0.0,1,1101,买盘
1215,13:49:06,11.01,-1.78,0.01,38,41838,买盘
1216,13:49:03,11.0,-1.87,-0.03,28,30800,卖盘
1217,13:48:57,11.03,-1.61,0.03,264,291192,买盘
1218,13:48:54,11.0,-1.87,0.0,1000,1100000,卖盘
1219,13:48:48,11.0,-1.87,-0.03,42,46200,卖盘
1220,13:48:45,11.03,-1.61,0.03,1,1103,买盘
1221,13:48:42,11.0,-1.87,0.0,6,6600,卖盘
1222,13:48:39,11.0,-1.87,-0.03,18,19800,卖盘
1223,13:48:36,11.03,-1.61,0.03,1,1103,买盘
1224,13:48:33,11.0,-1.87,0.0,8,8800,卖盘
1225,13:48:24,11.0,-1.87,-0.03,531,584100,卖盘
1226,13:48:12,11.03,-1.61,0.03,2,2206,买盘
1227,13:48:09,11.0,-1.87,-0.01,24,26400,卖盘
1228,13:48:06,11.01,-1.78,-0.02,1,1101,卖盘
1229,13:48:03,11.03,-1.61,0.02,22,24266,买盘
1230,13:47:57,11.01,-1.78,-0.02,65,71565,卖盘
1231,13:47:54,11.03,-1.61,0.02,10,11030,买盘
1232,13:47:51,11.01,-1.78,-0.01,39,42939,卖盘
1233,13:47:48,11.02,-1.69,0.0,6,6612,卖盘
1234,13:47:42,11.02,-1.69,0.0,84,92568,买盘
1235,13:47:39,11.02,-1.69,0.01,1,1102,买盘
1236,13:47:36,11.01,-1.78,-0.01,22,24222,卖盘
1237,13:47:33,11.02,-1.69,-0.01,50,55100,中性盘
1238,13:47:33,11.02,-1.69,0.01,50,55100,买盘
1239,13:47:30,11.01,-1.78,-0.01,13,14313,卖盘
1240,13:47:24,11.02,-1.69,-0.01,16,17632,卖盘
1241,13:47:18,11.03,-1.61,0.01,1,1103,买盘
1242,13:47:15,11.02,-1.69,0.0,25,27550,卖盘
1243,13:47:09,11.02,-1.69,-0.01,4,4408,卖盘
1244,13:47:06,11.03,-1.61,0.01,20,22060,买盘
1245,13:47:00,11.02,-1.69,0.0,17,18734,卖盘
1246,13:46:57,11.02,-1.69,0.01,79,87058,买盘
1247,13:46:54,11.01,-1.78,-0.01,4,4404,卖盘
1248,13:46:51,11.02,-1.69,0.0,6,6612,买盘
1249,13:46:45,11.02,-1.69,0.01,1,1102,买盘
1250,13:46:42,11.01,-1.78,-0.01,10,11010,卖盘
1251,13:46:33,11.02,-1.69,0.01,92,101384,买盘
1252,13:46:27,11.01,-1.78,-0.01,8,8808,卖盘
1253,13:46:24,11.02,-1.69,0.0,2,2204,买盘
1254,13:46:12,11.02,-1.69,0.01,1,1102,买盘
1255,13:46:09,11.01,-1.78,0.0,67,73767,买盘
1256,13:46:06,11.01,-1.78,0.0,2,2202,买盘
1257,13:46:00,11.01,-1.78,0.0,6,6606,卖盘
1258,13:45:57,11.01,-1.78,0.01,10,11010,中性盘
1259,13:45:54,11.0,-1.87,-0.01,12,13200,卖盘
1260,13:45:51,11.01,-1.78,0.01,178,195978,买盘
1261,13:45:45,11.0,-1.87,0.0,4,4400,卖盘
1262,13:45:42,11.0,-1.87,0.0,8,8800,卖盘
1263,13:45:39,11.0,-1.87,0.0,17,18700,卖盘
1264,13:45:36,11.0,-1.87,0.0,50,55000,卖盘
1265,13:45:33,11.0,-1.87,0.0,10,11000,卖盘
1266,13:45:30,11.0,-1.87,0.01,222,244200,买盘
1267,13:45:27,10.99,-1.96,0.0,3,3297,卖盘
1268,13:45:21,10.99,-1.96,0.0,38,41762,卖盘
1269,13:45:18,10.99,-1.96,0.01,60,65940,买盘
1270,13:45:15,10.98,-2.05,0.0,2,2196,卖盘
1271,13:45:09,10.98,-2.05,-0.01,14,15372,卖盘
1272,13:45:06,10.99,-1.96,0.01,1,1099,买盘
1273,13:45:00,10.98,-2.05,-0.01,5,5490,卖盘
1274,13:44:57,10.99,-1.96,0.0,1,1099,买盘
1275,13:44:54,10.99,-1.96,0.02,4,4396,买盘
1276,13:44:51,10.97,-2.14,-0.02,120,131640,卖盘
1277,13:44:48,10.99,-1.96,0.0,100,109900,买盘
1278,13:44:45,10.99,-1.96,0.0,1,1099,买盘
1279,13:44:42,10.99,-1.96,0.0,4,4396,卖盘
1280,13:44:36,10.99,-1.96,-0.01,5,5495,卖盘
1281,13:44:33,11.0,-1.87,0.02,19,20900,买盘
1282,13:44:30,10.98,-2.05,-0.01,15,16470,卖盘
1283,13:44:27,10.99,-1.96,0.0,10,10990,买盘
1284,13:44:24,10.99,-1.96,0.0,10,10990,买盘
1285,13:44:21,10.99,-1.96,0.01,1,1099,买盘
1286,13:44:18,10.98,-2.05,-0.01,82,90036,卖盘
1287,13:44:15,10.99,-1.96,0.0,7,7693,卖盘
1288,13:44:12,10.99,-1.96,0.0,5,5495,卖盘
1289,13:44:09,10.99,-1.96,-0.01,6,6594,卖盘
1290,13:44:06,11.0,-1.87,-0.01,10,11000,中性盘
1291,13:44:06,11.0,-1.87,-0.01,10,11000,中性盘
1292,13:44:03,11.01,-1.78,0.01,45,49545,买盘
1293,13:44:00,11.0,-1.87,0.0,11,12100,买盘
1294,13:43:54,11.0,-1.87,0.0,393,432300,买盘
1295,13:43:51,11.0,-1.87,-0.01,59,64900,卖盘
1296,13:43:48,11.01,-1.78,0.01,1,1101,买盘
1297,13:43:45,11.0,-1.87,0.0,50,55000,卖盘
1298,13:43:42,11.0,-1.87,0.0,76,83600,卖盘
1299,13:43:39,11.0,-1.87,-0.01,16,17600,卖盘
1300,13:43:36,11.01,-1.78,0.01,26,28626,买盘
1301,13:43:27,11.0,-1.87,-0.01,2,2200,卖盘
1302,13:43:24,11.01,-1.78,-0.01,56,61656,卖盘
1303,13:43:15,11.02,-1.69,0.01,11,12122,买盘
1304,13:43:12,11.01,-1.78,0.01,16,17616,买盘
1305,13:43:09,11.0,-1.87,0.0,14,15400,卖盘
1306,13:43:06,11.0,-1.87,0.0,5,5500,卖盘
1307,13:43:00,11.0,-1.87,-0.02,10,11000,卖盘
1308,13:42:57,11.02,-1.69,0.01,10,11020,买盘
1309,13:42:54,11.01,-1.78,-0.01,2,2202,中性盘
1310,13:42:51,11.02,-1.69,0.02,20,22040,买盘
1311,13:42:48,11.0,-1.87,0.0,103,113300,卖盘
1312,13:42:45,11.0,-1.87,-0.02,22,24200,卖盘
1313,13:42:42,11.02,-1.69,0.0,2,2204,买盘
1314,13:42:39,11.02,-1.69,0.0,20,22040,买盘
1315,13:42:36,11.02,-1.69,0.03,30,33060,买盘
1316,13:42:33,10.99,-1.96,-0.03,127,139573,卖盘
1317,13:42:30,11.02,-1.69,0.01,3,3306,买盘
1318,13:42:27,11.01,-1.78,0.0,42,46242,买盘
1319,13:42:24,11.01,-1.78,-0.01,4,4404,卖盘
1320,13:42:21,11.02,-1.69,0.01,13,14326,买盘
1321,13:42:18,11.01,-1.78,-0.01,1,1101,卖盘
1322,13:42:09,11.02,-1.69,0.01,43,47386,买盘
1323,13:42:06,11.01,-1.78,-0.01,6,6606,中性盘
1324,13:42:03,11.02,-1.69,0.02,15,16530,买盘
1325,13:42:00,11.0,-1.87,-0.01,6,6600,卖盘
1326,13:41:57,11.01,-1.78,0.0,2,2202,买盘
1327,13:41:54,11.01,-1.78,0.0,33,36333,卖盘
1328,13:41:51,11.01,-1.78,-0.01,6,6606,卖盘
1329,13:41:48,11.02,-1.69,0.01,1,1102,买盘
1330,13:41:45,11.01,-1.78,0.0,27,29727,买盘
1331,13:41:39,11.01,-1.78,0.01,10,11010,买盘
1332,13:41:36,11.0,-1.87,0.0,167,183700,卖盘
1333,13:41:33,11.0,-1.87,-0.01,45,49500,卖盘
1334,13:41:27,11.01,-1.78,0.0,49,53949,卖盘
1335,13:41:24,11.01,-1.78,0.0,11,12111,卖盘
1336,13:41:15,11.01,-1.78,0.0,38,41838,买盘
1337,13:41:12,11.01,-1.78,0.01,2,2202,买盘
1338,13:41:09,11.0,-1.87,-0.01,58,63800,卖盘
1339,13:41:03,11.01,-1.78,0.0,9,9909,买盘
1340,13:40:54,11.01,-1.78,0.0,30,33030,买盘
1341,13:40:51,11.01,-1.78,0.01,48,52848,买盘
1342,13:40:48,11.0,-1.87,0.0,6,6600,卖盘
1343,13:40:45,11.0,-1.87,-0.01,6,6600,卖盘
1344,13:40:42,11.01,-1.78,0.01,18,19818,买盘
1345,13:40:39,11.0,-1.87,0.0,30,33000,中性盘
1346,13:40:39,11.0,-1.87,-0.01,30,33000,卖盘
1347,13:40:36,11.01,-1.78,0.01,60,66060,买盘
1348,13:40:33,11.0,-1.87,0.0,1,1100,卖盘
1349,13:40:30,11.0,-1.87,0.0,8,8800,卖盘
1350,13:40:21,11.0,-1.87,-0.01,5,5500,卖盘
1351,13:40:18,11.01,-1.78,0.01,1,1101,买盘
1352,13:40:15,11.0,-1.87,0.0,80,88000,买盘
1353,13:40:12,11.0,-1.87,0.0,55,60500,买盘
1354,13:40:09,11.0,-1.87,0.01,8,8800,买盘
1355,13:40:06,10.99,-1.96,-0.01,16,17584,卖盘
1356,13:40:03,11.0,-1.87,0.0,50,55000,买盘
1357,13:40:00,11.0,-1.87,0.0,2,2200,买盘
1358,13:39:57,11.0,-1.87,-0.01,1,1100,买盘
1359,13:39:54,11.01,-1.78,0.01,1781,1960881,买盘
1360,13:39:51,11.0,-1.87,0.0,28,30800,卖盘
1361,13:39:48,11.0,-1.87,-0.01,100,110000,卖盘
1362,13:39:45,11.01,-1.78,0.01,2,2202,买盘
1363,13:39:42,11.0,-1.87,0.0,113,124300,卖盘
1364,13:39:36,11.0,-1.87,-0.01,511,562100,卖盘
1365,13:39:33,11.01,-1.78,0.0,1,1101,买盘
1366,13:39:30,11.01,-1.78,0.0,50,55050,买盘
1367,13:39:24,11.01,-1.78,0.0,1,1101,买盘
1368,13:39:21,11.01,-1.78,-0.01,40,44040,卖盘
1369,13:39:12,11.02,-1.69,0.01,1,1102,买盘
1370,13:39:09,11.01,-1.78,-0.01,69,75969,卖盘
1371,13:39:06,11.02,-1.69,0.0,3,3306,买盘
1372,13:39:03,11.02,-1.69,0.01,1,1102,买盘
1373,13:39:00,11.01,-1.78,-0.01,20,22020,卖盘
1374,13:38:54,11.02,-1.69,0.0,10,11020,买盘
1375,13:38:51,11.02,-1.69,0.0,2,2204,买盘
1376,13:38:48,11.02,-1.69,0.0,50,55100,买盘
1377,13:38:45,11.02,-1.69,0.0,1,1102,买盘
1378,13:38:42,11.02,-1.69,0.0,12,13224,买盘
1379,13:38:39,11.02,-1.69,0.0,8,8816,卖盘
1380,13:38:36,11.02,-1.69,0.01,77,84854,买盘
1381,13:38:30,11.01,-1.78,0.0,19,20919,卖盘
1382,13:38:24,11.01,-1.78,-0.01,10,11010,卖盘
1383,13:38:21,11.02,-1.69,0.0,7,7714,买盘
1384,13:38:18,11.02,-1.69,0.0,1,1102,买盘
1385,13:38:15,11.02,-1.69,0.0,9,9918,买盘
1386,13:38:06,11.02,-1.69,0.01,8,8816,买盘
1387,13:38:03,11.01,-1.78,-0.01,24,26424,卖盘
1388,13:38:00,11.02,-1.69,0.01,10,11020,买盘
1389,13:37:57,11.01,-1.78,-0.01,25,27525,卖盘
1390,13:37:51,11.02,-1.69,0.0,122,134444,买盘
1391,13:37:48,11.02,-1.69,0.0,2,2204,买盘
1392,13:37:45,11.02,-1.69,0.0,93,102486,买盘
1393,13:37:39,11.02,-1.69,0.0,2,2204,买盘
1394,13:37:33,11.02,-1.69,0.01,25,27550,买盘
1395,13:37:30,11.01,-1.78,-0.01,6,6606,卖盘
1396,13:37:27,11.02,-1.69,0.01,1,1102,买盘
1397,13:37:24,11.01,-1.78,-0.01,61,67161,卖盘
1398,13:37:18,11.02,-1.69,0.01,21,23142,买盘
1399,13:37:15,11.01,-1.78,-0.01,15,16515,卖盘
1400,13:37:12,11.02,-1.69,-0.01,5,5510,中性盘
1401,13:37:12,11.02,-1.69,0.01,5,5510,买盘
1402,13:37:03,11.01,-1.78,-0.01,6,6606,卖盘
1403,13:37:00,11.02,-1.69,0.0,40,44080,买盘
1404,13:36:51,11.02,-1.69,0.0,1,1102,买盘
1405,13:36:48,11.02,-1.69,0.0,20,22040,买盘
1406,13:36:45,11.02,-1.69,0.01,3,3306,买盘
1407,13:36:42,11.01,-1.78,-0.02,365,401865,卖盘
1408,13:36:39,11.03,-1.61,0.01,4,4412,买盘
1409,13:36:36,11.02,-1.69,-0.01,25,27550,卖盘
1410,13:36:33,11.03,-1.61,0.0,21,23163,买盘
1411,13:36:30,11.03,-1.61,0.0,10,11030,买盘
1412,13:36:27,11.03,-1.61,0.0,26,28678,买盘
1413,13:36:24,11.03,-1.61,0.0,10,11030,买盘
1414,13:36:21,11.03,-1.61,-0.01,339,373917,卖盘
1415,13:36:15,11.04,-1.52,0.0,51,56304,买盘
1416,13:36:12,11.04,-1.52,0.01,67,73968,买盘
1417,13:36:06,11.03,-1.61,-0.01,7,7721,卖盘
1418,13:36:03,11.04,-1.52,0.0,3,3312,买盘
1419,13:36:00,11.04,-1.52,0.0,11,12144,卖盘
1420,13:35:57,11.04,-1.52,-0.01,20,22080,卖盘
1421,13:35:54,11.05,-1.43,0.0,1,1105,买盘
1422,13:35:51,11.05,-1.43,0.0,20,22100,买盘
1423,13:35:45,11.05,-1.43,0.0,61,67405,买盘
1424,13:35:42,11.05,-1.43,0.0,11,12155,买盘
1425,13:35:36,11.05,-1.43,0.0,3,3315,买盘
1426,13:35:33,11.05,-1.43,0.01,116,128180,卖盘
1427,13:35:30,11.04,-1.52,-0.02,16,17664,卖盘
1428,13:35:27,11.06,-1.34,0.01,81,89586,买盘
1429,13:35:24,11.05,-1.43,0.0,46,50830,卖盘
1430,13:35:21,11.05,-1.43,0.0,33,36465,卖盘
1431,13:35:12,11.05,-1.43,-0.01,20,22100,卖盘
1432,13:35:09,11.06,-1.34,-0.01,60,66360,卖盘
1433,13:35:06,11.07,-1.25,0.0,35,38745,买盘
1434,13:35:00,11.07,-1.25,0.0,209,231363,买盘
1435,13:34:57,11.07,-1.25,0.01,302,334314,买盘
1436,13:34:54,11.06,-1.34,0.01,287,317422,买盘
1437,13:34:51,11.05,-1.43,-0.02,219,241995,卖盘
1438,13:34:48,11.07,-1.25,0.0,2,2214,买盘
1439,13:34:39,11.07,-1.25,0.01,4,4428,买盘
1440,13:34:36,11.06,-1.34,0.0,21,23226,买盘
1441,13:34:33,11.06,-1.34,0.01,10,11060,买盘
1442,13:34:30,11.05,-1.43,0.01,19,20995,买盘
1443,13:34:27,11.04,-1.52,-0.02,8,8832,卖盘
1444,13:34:24,11.06,-1.34,0.01,56,61936,买盘
1445,13:34:21,11.05,-1.43,0.0,4,4420,买盘
1446,13:34:18,11.05,-1.43,-0.01,38,41990,中性盘
1447,13:34:15,11.06,-1.34,0.0,7,7742,买盘
1448,13:34:06,11.06,-1.34,0.0,109,120554,买盘
1449,13:34:03,11.06,-1.34,0.03,21,23226,中性盘
1450,13:34:00,11.03,-1.61,-0.02,27,29781,卖盘
1451,13:33:57,11.05,-1.43,0.0,17,18785,卖盘
1452,13:33:54,11.05,-1.43,0.0,77,85085,卖盘
1453,13:33:51,11.05,-1.43,-0.01,112,123760,卖盘
1454,13:33:48,11.06,-1.34,0.0,111,122766,买盘
1455,13:33:45,11.06,-1.34,0.0,68,75208,中性盘
1456,13:33:45,11.06,-1.34,0.01,68,75208,买盘
1457,13:33:42,11.05,-1.43,-0.02,25,27625,卖盘
1458,13:33:39,11.07,-1.25,0.02,2,2214,中性盘
1459,13:33:36,11.05,-1.43,-0.03,132,145860,卖盘
1460,13:33:33,11.08,-1.16,0.01,4,4432,买盘
1461,13:33:30,11.07,-1.25,0.01,159,176013,买盘
1462,13:33:27,11.06,-1.34,-0.01,90,99540,卖盘
1463,13:33:21,11.07,-1.25,0.02,2,2214,买盘
1464,13:33:18,11.05,-1.43,-0.01,112,123760,卖盘
1465,13:33:15,11.06,-1.34,0.0,1,1106,买盘
1466,13:33:09,11.06,-1.34,0.01,1,1106,买盘
1467,13:33:06,11.05,-1.43,0.02,171,188955,买盘
1468,13:33:03,11.03,-1.61,0.01,10,11030,买盘
1469,13:32:57,11.02,-1.69,0.0,22,24244,卖盘
1470,13:32:54,11.02,-1.69,0.0,67,73834,买盘
1471,13:32:51,11.02,-1.69,0.0,30,33060,买盘
1472,13:32:48,11.02,-1.69,0.01,9,9918,买盘
1473,13:32:42,11.01,-1.78,0.01,12,13212,卖盘
1474,13:32:39,11.0,-1.87,-0.02,31,34100,卖盘
1475,13:32:36,11.02,-1.69,0.01,134,147668,买盘
1476,13:32:30,11.01,-1.78,-0.01,17,18717,买盘
1477,13:32:27,11.02,-1.69,0.0,97,106894,买盘
1478,13:32:24,11.02,-1.69,0.02,5,5510,买盘
1479,13:32:21,11.0,-1.87,-0.02,6,6600,卖盘
1480,13:32:18,11.02,-1.69,0.0,110,121220,买盘
1481,13:32:15,11.02,-1.69,0.02,1,1102,买盘
1482,13:32:12,11.0,-1.87,0.0,50,55000,卖盘
1483,13:32:09,11.0,-1.87,0.0,68,74800,卖盘
1484,13:32:06,11.0,-1.87,-0.01,95,104500,卖盘
1485,13:32:03,11.01,-1.78,0.01,1,1101,买盘
1486,13:32:00,11.0,-1.87,0.0,22,24200,买盘
1487,13:31:57,11.0,-1.87,0.0,20,22000,买盘
1488,13:31:54,11.0,-1.87,0.0,86,94600,买盘
1489,13:31:51,11.0,-1.87,-0.01,23,25300,卖盘
1490,13:31:48,11.01,-1.78,0.01,40,44040,买盘
1491,13:31:45,11.0,-1.87,-0.01,179,196900,卖盘
1492,13:31:42,11.01,-1.78,0.0,125,137625,买盘
1493,13:31:39,11.01,-1.78,0.01,16,17616,买盘
1494,13:31:36,11.0,-1.87,0.0,52,57200,卖盘
1495,13:31:33,11.0,-1.87,0.0,20,22000,卖盘
1496,13:31:30,11.0,-1.87,-0.01,41,45100,卖盘
1497,13:31:27,11.01,-1.78,0.01,25,27525,买盘
1498,13:31:24,11.0,-1.87,0.01,68,74800,买盘
1499,13:31:21,10.99,-1.96,-0.01,55,60445,卖盘
1500,13:31:18,11.0,-1.87,0.01,227,249700,买盘
1501,13:31:15,10.99,-1.96,-0.01,18,19782,卖盘
1502,13:31:09,11.0,-1.87,0.0,190,209000,买盘
1503,13:31:06,11.0,-1.87,0.0,70,77000,买盘
1504,13:31:00,11.0,-1.87,0.0,5,5500,买盘
1505,13:30:57,11.0,-1.87,0.0,200,220000,买盘
1506,13:30:54,11.0,-1.87,0.01,4,4400,买盘
1507,13:30:48,10.99,-1.96,-0.01,4,4396,卖盘
1508,13:30:45,11.0,-1.87,0.0,1,1100,买盘
1509,13:30:42,11.0,-1.87,0.01,1,1100,买盘
1510,13:30:39,10.99,-1.96,0.0,90,98910,买盘
1511,13:30:36,10.99,-1.96,0.0,4,4396,买盘
1512,13:30:33,10.99,-1.96,0.0,5,5495,买盘
1513,13:30:30,10.99,-1.96,-0.01,12,13188,卖盘
1514,13:30:27,11.0,-1.87,0.01,218,239800,买盘
1515,13:30:24,10.99,-1.96,0.01,11,12089,买盘
1516,13:30:21,10.98,-2.05,-0.01,126,138348,卖盘
1517,13:30:18,10.99,-1.96,-0.01,18,19782,中性盘
1518,13:30:18,10.99,-1.96,-0.01,18,19782,卖盘
1519,13:30:15,11.0,-1.87,0.01,12,13200,买盘
1520,13:30:12,10.99,-1.96,0.0,27,29673,买盘
1521,13:30:09,10.99,-1.96,0.01,40,43960,买盘
1522,13:30:06,10.98,-2.05,-0.01,64,70272,卖盘
1523,13:30:03,10.99,-1.96,0.0,63,69237,买盘
1524,13:30:00,10.99,-1.96,0.0,13,14287,买盘
1525,13:29:57,10.99,-1.96,0.0,41,45059,卖盘
1526,13:29:54,10.99,-1.96,0.0,93,102207,买盘
1527,13:29:51,10.99,-1.96,0.0,8,8792,买盘
1528,13:29:48,10.99,-1.96,0.01,5,5495,买盘
1529,13:29:45,10.98,-2.05,-0.01,160,175680,卖盘
1530,13:29:39,10.99,-1.96,0.01,5,5495,买盘
1531,13:29:36,10.98,-2.05,-0.01,107,117486,卖盘
1532,13:29:33,10.99,-1.96,0.0,17,18683,买盘
1533,13:29:27,10.99,-1.96,0.01,31,34069,买盘
1534,13:29:24,10.98,-2.05,0.0,13,14274,卖盘
1535,13:29:21,10.98,-2.05,-0.01,59,64782,卖盘
1536,13:29:18,10.99,-1.96,0.0,2,2198,买盘
1537,13:29:12,10.99,-1.96,-0.01,233,256067,卖盘
1538,13:29:06,11.0,-1.87,0.01,2,2200,买盘
1539,13:29:03,10.99,-1.96,-0.01,43,47257,卖盘
1540,13:29:00,11.0,-1.87,0.01,10,11000,买盘
1541,13:28:57,10.99,-1.96,-0.01,2,2198,卖盘
1542,13:28:54,11.0,-1.87,0.01,1,1100,买盘
1543,13:28:51,10.99,-1.96,-0.01,6,6594,卖盘
1544,13:28:45,11.0,-1.87,0.0,11,12100,买盘
1545,13:28:42,11.0,-1.87,0.01,10,11000,买盘
1546,13:28:39,10.99,-1.96,-0.01,17,18683,卖盘
1547,13:28:33,11.0,-1.87,0.0,3,3300,买盘
1548,13:28:30,11.0,-1.87,0.0,5,5500,买盘
1549,13:28:24,11.0,-1.87,0.0,10,11000,买盘
1550,13:28:21,11.0,-1.87,0.0,7,7700,买盘
1551,13:28:18,11.0,-1.87,0.0,21,23100,卖盘
1552,13:28:15,11.0,-1.87,0.0,109,119900,卖盘
1553,13:28:12,11.0,-1.87,0.0,12,13200,卖盘
1554,13:28:06,11.0,-1.87,0.0,15,16500,卖盘
1555,13:28:00,11.0,-1.87,0.0,27,29700,卖盘
1556,13:27:57,11.0,-1.87,-0.01,48,52800,卖盘
1557,13:27:51,11.01,-1.78,0.0,10,11010,买盘
1558,13:27:48,11.01,-1.78,0.02,21,23121,买盘
1559,13:27:42,10.99,-1.96,0.0,11,12089,卖盘
1560,13:27:39,10.99,-1.96,-0.01,22,24178,卖盘
